market_id,token_id,question,outcome,category,n_obs,same_day_corr,best_lag,best_lag_corr,abs_best_lag_corr,volume,trade_count
559659,57761428076807364758801249497410455358987881775226117256631754592198558850468,Will Gretchen Whitmer win the 2028 Democratic presidential nomination?,Yes,,170,0.0335555665774861,-7,-0.1370445890888286,0.1370445890888286,1803650.424093,994
501939,82197673419681265831603535790920956926341027051541067833374795234936240656933,Donald & Melania Trump divorce before election?,Yes,,157,0.0724822638930324,-3,-0.1370316292798051,0.1370316292798051,18042.447088,0
537909,27171849195559800781974295426989210761679769215095439980028931968153852912996,Will Trump pardon Matt Gaetz in 2025?,No,,258,-0.0176321410057453,-7,-0.1369633390315182,0.1369633390315182,7174.369826,16
619169,88442855129885149024543201227706664814661346625493899681030371600726648679805,Will the GOP use 'Nuclear Option' to break filibuster by October 31?,Yes,,30,-0.1369322535362636,0,-0.1369322535362636,0.1369322535362636,59187.660156,265
253686,104063202795145136324255080847549445537543810376621116953654506014770685987275,2024 presidential election: Democrats win by 65-104,No,,304,-0.0240189198891591,-1,0.1368430158616674,0.1368430158616674,5777360.064778,0
535939,80548273191718947968495545438756830078715207751822465384193360421120715276468,Will egg prices be between $5.50 and $5.75 in April?,No,,32,0.0226007687712912,-2,-0.1367701140513727,0.1367701140513727,47391.51292,924
500546,60428809364295285975573952515572345400390918342346635494597497978137870585377,Will a candidate from another party win Nebraska's 3rd congressional district?,Yes,,209,-0.0566409766068809,-4,0.1367119927631918,0.1367119927631918,45447.00716,0
568117,82496570332984679554195177789706736795170417640692739176832196524671988217379,"Will Trump resign by December 31, 2026?",Yes,,163,0.0386690308578162,3,0.1367109822053224,0.1367109822053224,213581.821124,97
254082,610800688511304669877037455045973836919433774164742860454355284194175999584,Trump and Biden debate before Election?,Yes,,155,0.0229114559986348,6,0.1365094903915618,0.1365094903915618,586007.45,0
517855,78979903932691084513467810605728687158169414566225121993969016655100163385229,Will Trump be impeached in 2025?,No,,358,0.0311159613154897,-1,-0.1364543088068744,0.1364543088068744,3092314.529948,380
516319,104576536487134619277546251562307390910097950238165886699923826581927196234100,Trump takes Panama Canal in first 100 days?,No,,124,0.0002688588862887,-3,-0.1361754111512892,0.1361754111512892,543303.262249,2189
516712,22999731098119206643487263219621291731133602508852896696306511964985382013346,Tether insolvent in 2025?,Yes,,356,0.0055810245871132,-6,-0.1360844562789394,0.1360844562789394,444105.423297,348
516795,52408092674437497265428032489289438363931502879003529828541254646879262915565,Will AOC win the Democratic Primary for Mayor of New York City?,No,,176,-0.0218172479687623,-4,-0.1360697726979196,0.1360697726979196,3261514.534523,0
569314,57443741834271240177688491087239512249047964678410924912389613290447458302437,Will Green Alliance win the most seats in the 2026 Colombian Chamber of Representatives election?,Yes,,159,-0.0002135471347519,-7,0.136026729951889,0.136026729951889,3525.644373,19
500511,36894631291256613251821682384394172987455984176119765022678920079152356397626,Will a Democrat win New Mexico Presidential Election?,No,,222,0.135941612581067,0,0.135941612581067,0.135941612581067,906900.561422,0
255035,102689410240370083691197140719925621772127499919216010201392340159055290693806,Will a Democrat win Alabama Presidential Election?,No,,222,-0.0160219549690795,6,-0.1359284686519119,0.1359284686519119,101648.309655,0
255175,76134831613718671230083735738339713172746299031958258835594972790716965440403,Will a candidate from another party win Texas Presidential Election?,No,,231,-0.024620761443942,4,0.1358960708488384,0.1358960708488384,7693577.100653,0
618506,91806005658732361362418868900067378435601597699160109208284438022328921777567,Will Trump and Putin meet next in United States?,No,,96,0.0825255838630839,-7,-0.1357567122245345,0.1357567122245345,8980.736926,3
251888,2527361776433171171211334328227330722750049966341265772058316534558512683060,[Single Market] Will Nikki Haley win the U.S. 2024 Republican vice presidential nomination?,No,,329,-0.1067493847817239,-3,-0.1357479657202857,0.1357479657202857,393.55,0
516818,94850533403292240972948844256810904078895883844462287088135166537739765648754,Will NVIDIA be the largest company in the world by market cap on December 31?,Yes,,357,-0.0008601068749048,-3,-0.1356867718446547,0.1356867718446547,3464679.990958,7157
255185,47062308875446986497095139644477745288776830862681847873671781137755536852390,Will a candidate from another party win Utah Presidential Election?,Yes,,222,-0.0086289260910284,6,0.1356230382302626,0.1356230382302626,102704.054133,0
255123,34254373494905226613414161491269900903863555301826531182571994194422186646934,Will a Republican win Kentucky Presidential Election?,Yes,,222,-0.0210064611354748,-3,0.1355714080733885,0.1355714080733885,227456.167012,0
253693,13961979887005287020350539049238486186927795468929404019569141570816447661562,Will Vivek Ramaswamy win the 2024 Republican Presidential Nomination?,No,,184,-0.0365940155488188,5,-0.135484501030506,0.135484501030506,452582.18,0
501961,87601912246196295519535833045780829036195153090072796368379670908410285821565,Trump sentenced to between 24 and 35 months prison time?,No,,157,0.0228385831584254,-2,0.135474660432732,0.135474660432732,2663689.67615,0
501190,107044217179204375007391423171836736778333001654526073500109948457363605716489,Fed rate hike in 2024?,Yes,,236,0.0494715136055694,3,-0.1352093277967648,0.1352093277967648,1492300.328789,0
527809,34959335704379147276594438623831431983643911588542246611417965679000009884065,Will Donald Trump be the first leader out in 2025?,No,,223,-0.0136922360692391,-1,0.1351678477013826,0.1351678477013826,2519415.728983,0
634879,40600137944982070120020561148201046074034528738262880058756488608210871246278,Will the Republicans win the Louisiana Senate race in 2026?,No,,83,0.1120062012349327,1,0.1351390086147643,0.1351390086147643,109.684762,2
585978,44440935186939022539404219493934689092553157650407042871781503732943077460933,Will Amanda Edwards win TX-18 Special Election?,No,,124,0.0978489996940569,-2,0.1350542411737819,0.1350542411737819,15357.163518,347
566646,70990614160655933079874988453991932341899885574102583875459341181631402577804,Will Donald Trump visit India in 2025?,Yes,,162,-0.0086034868569158,-7,-0.1349620573542702,0.1349620573542702,53780.086036,16
561983,51109358167525503124101840618196204295486048568333812245607026343682053354150,Will Greg Abbott win the 2028 Republican presidential nomination?,Yes,,170,0.0599068209166496,4,0.1347519991028889,0.1347519991028889,3952637.184778,792
519071,98995348046644641945226505132509281655314112243578942700530219839685103154996,Will Marcel Ciolacu win the Romanian presidential election?,Yes,,121,0.036538451333262,-3,0.1346971736571662,0.1346971736571662,1258918.480753,697
516074,86496816565366730103195201666303412713516115559596377871149864665504309033429,"Will the number of federal employees decrease by 50,000-100,000 between December and June? ",No,,195,-0.0450768969779679,-4,0.1345843281409374,0.1345843281409374,750321.464423,0
665593,34995483740103207887663125206956640469320016203201559912366478268506898117165,Will Ciprian Ciucu finish second in the 2025 Bucharest mayoral by-election?,Yes,,31,-0.13444772409621,0,-0.13444772409621,0.13444772409621,30203.597371,479
528604,64565320670083143356060201596370639994773954744417425078979911290193149013016,Trump charges Member of January 6 committee? ,No,,289,-0.0845629427198615,6,-0.1343826111973583,0.1343826111973583,10471.344723,45
516730,79328870430805014620288089322067795525620481132773427804769291919755554601870,Will 7 Fed rate cuts happen in 2025?,No,,337,-0.0103125279714253,6,0.1343733057375153,0.1343733057375153,3336860.24764,278
559670,82254794773423437491598574581796732934760602553828664932786984448280136473130,Will Gina Raimondo win the 2028 Democratic presidential nomination?,No,,170,-0.0499039101364079,6,-0.1343335704408916,0.1343335704408916,8964222.142995,1544
500693,49018619121174851046746982850195813295267709579993727267240984286457390989758,Will a Republican win Missouri US Senate Election?,No,,208,-0.02749374176895,-3,0.1343268466552618,0.1343268466552618,51549.040927,0
255160,85653997064360317011047136984390214724059069701211996897560907185797100519567,Will a Democrat win Rhode Island Presidential Election?,No,,222,-0.007697424191943,-3,0.1342896835953407,0.1342896835953407,114029.28411,0
629653,19857809653204352084235953967001149759321806996646353766198011041287290557051,Will the Democrats win the South Dakota governor race in 2026?,Yes,,83,0.1081529401711746,1,0.1342791461119983,0.1342791461119983,714.37,4
564398,9143154302094250507610610283929370700324813047279683604897214631948558252638,Will Pam Bondi be the first to leave the Trump Cabinet in 2025?,Yes,,163,-0.0905109247750367,5,-0.1342661042241989,0.1342661042241989,16860.295019,269
629478,52147423614804649302719056405435366546705837330765266472799012257146403501281,Will the Republicans win the Minnesota governor race in 2026?,Yes,,83,-0.099611047393538,-2,0.1341894476367691,0.1341894476367691,8988.391672,201
516824,54167468591555004215360840401523174372779402096752592033282692886878029961766,Will Tesla be the largest company in the world by market cap on December 31?,No,,357,-0.0367043094900543,4,0.1340650494965379,0.1340650494965379,11096516.077878,4328
500639,37592150258992412335129765372551581004040470277008521657289304318436809180960,"2024 Balance of Power: R Prez, D Senate, D House",Yes,,203,-0.1337555822625587,0,-0.1337555822625587,0.1337555822625587,6481908.722395,0
825866,56156855524751046640500167038042587045644954990690709537078346770632316708112,Will Robert Moore win the 2026 Colorado Governor Republican primary election?,Yes,,30,0.1336253107703339,0,0.1336253107703339,0.1336253107703339,30.1,14
521535,42984826903548774115940452331766926302867026989453924101387243354488740522459,Meloni out as Prime Minister of Italy before July?,No,,147,-0.0842456591775903,-3,0.1336051329148336,0.1336051329148336,18989.925138,0
559684,76057920052421891902791411567177996435483774677774664174053982044923692373687,Will Chelsea Clinton win the 2028 Democratic presidential nomination?,No,,165,-0.0683477571841382,7,0.1335627102804474,0.1335627102804474,23066742.120093,985
529302,52395589262638475003750611621957175019770638321081668380619517111037125570185,Will Fergus Finlay win the Irish Presidential Election?,No,,218,0.0150935164735195,-6,-0.1333834227569462,0.1333834227569462,308012.279449,1873
502471,7695364053559851664815680575359142729447686964007088088684002101709152706732,Will TRUMP reach $1b first?,Yes,,200,0.0094134541101168,1,0.1330318751404626,0.1330318751404626,277606.838999,0
543929,16282665956483941048881800577340606902873912796821550550252428140731364872134,Israel parliament dissolved in 2025?,Yes,,233,-0.0839563439115765,-3,-0.1328391824128392,0.1328391824128392,287125.119591,56
255150,80306976344113395627641922338490921737747978024473187775867217998368979863529,Will a candidate from another party win Minnesota Presidential Election?,No,,231,-0.0950664193748104,-1,-0.1326818441422589,0.1326818441422589,2943957.137855,0
629412,79484096963248498578517243733071571984223432387663163312687533493173144145268,Will the Democrats win the Kansas governor race in 2026?,Yes,,83,0.1047818484416614,1,0.1326805890979723,0.1326805890979723,26.518985,2
570014,59762793052870169673057352990527958534700546163537582461724363817849030067932,Will Trump agree to a tariff agreement with India in August?,Yes,,30,0.1326109886129765,0,0.1326109886129765,0.1326109886129765,66986.596612,606
667127,56999671287375612829929713228969268670201293931691128799960586010327279026471,Will Chris Wright be the first to leave the Trump Cabinet before 2027?,No,,30,-0.1325375121967063,0,-0.1325375121967063,0.1325375121967063,126.05,20
537907,9207164892449126197853892689313504357041613659694220345796773879973272601678,Will Trump pardon Young Thug in 2025?,No,,258,0.008826898831662,7,-0.1325267259107997,0.1325267259107997,28869.881622,53
520174,109087130846493039447532433237555061634654377917022769753849000452158348345864,Will Trump resign in 2025?,No,,341,0.0868895383572165,-6,0.1322728267964215,0.1322728267964215,621070.428625,99
629584,60638893393471159707288518099941698438888451383700859041754575565737488871199,Will the Republicans win the Oregon governor race in 2026?,Yes,,83,0.1096299679171988,1,0.1322610835309231,0.1322610835309231,490.0,2
572115,103964743736847868582159777341324076149918550949982197636847126454376683338421,Harris Dickinson announced as next James Bond?,Yes,,153,-0.053269755734365,1,-0.1321842208554986,0.1321842208554986,17923.991262,163
537471,716787212316016668984740527811236931758106657218825829124067872412254615732,AOC announces senate run in 2025?,No,,259,-0.0118395049466592,-2,-0.1320841310190558,0.1320841310190558,5626.451642,10
254576,110973344135995149785112705399269170498135973278560074168823250862703105635177,Will Fed cut interest rates 2 times in 2024?,No,,231,-0.027596287338419,-6,0.132001738601546,0.132001738601546,3982525.829184,0
255155,74271637296521914696086967332665023561858291281742332283242411557871757043540,Will a Republican win Mississippi Presidential Election?,No,,222,-0.036923356226365,-3,0.131981139450312,0.131981139450312,105948.979378,0
521937,68399061604436397310734043803324618818472896139159150069980471164940462828683,Will FIT-U win the most seats in the Chamber of Deputies following the 2025 Argentina election?,Yes,,290,-0.0194099745153398,-2,-0.1319791190731574,0.1319791190731574,669390.545649,0
512272,43210649919920387692897556570215211530726066784473189217574973103206532342908,Will Trump jail Hillary Clinton?,Yes,,235,0.069994606488474,6,-0.1319765253617634,0.1319765253617634,1174801.623953,4591
518869,106695430665800170172431476897377796181238901735431032585728798348910433565528,Will Donald Trump visit Germany in 2025?,No,,274,0.1319678374677244,0,0.1319678374677244,0.1319678374677244,462514.809398,0
252338,47907754162192755053554747590763654492188156383253848225799385697180304038854,Will Barbara Lee advance from the 2024 CA Senate Primary?,Yes,,168,0.1319277904025298,0,0.1319277904025298,0.1319277904025298,4501.48,0
253733,69313987047092029255342613886137870058260410909010684683053650466971614198868,Will Bernie Sanders win the popular vote in the 2024 Presidential Election?,No,,306,0.0562213823914344,-4,-0.1318262666646756,0.1318262666646756,6000187.62249,0
500913,87390992722089943061771619866085585190269190658001312056187677049705697633291,Will John Steenhuisen be the next President of South Africa?,No,,63,-0.1317641630772276,0,-0.1317641630772276,0.1317641630772276,26523.76,0
543270,66183632865358097384999956977304947876586069020929240933175487804465859045261,Will Ruth Nina win the 2025 Bolivia presidential election?,No,,162,-0.0526873077198938,6,0.1316916580276365,0.1316916580276365,228826.23339,1490
665609,112236001248813938507907441131028593427312167371936834740296310393620685919060,Will Anca Alexandrescu finish second in the 2025 Bucharest mayoral by-election?,Yes,,31,0.1297550268842944,1,0.131583729740473,0.131583729740473,85277.794065,1230
514184,74840328270954256292541962138717136786489064420501950703295348959512902812176,Will Henry Cucalón win the 2025 Ecuadorian Presidential Election?,No,,138,0.0246446016618792,-6,-0.1315378451213796,0.1315378451213796,673558.825845,0
825448,100823426595739471183306554484605317558425638379325749937626346852053821809814,Will Katie Porter advance from the 2026 California Governor primary election?,Yes,,31,-0.1297542873675687,1,-0.1315148339923296,0.1315148339923296,1706.0,23
825467,21130597499398861908876733355581646666853151726430308326212682587086647882347,Will Javen Allen advance from the 2026 California Governor primary election?,Yes,,31,-0.0911540245529978,1,-0.1313286945641952,0.1313286945641952,135.0,4
253999,52915501028860127739640603612782610342559797171288577280358435383010939844593,Will Robert F. Kennedy Jr. win the 2024 Republican VP nomination?,No,,179,-0.0066862897397645,2,-0.1313007661175927,0.1313007661175927,4035172.28,0
507504,30360045446723950760745891731115218342667018752707286095488205529207568209119,Will another party win the most seats in the 2024 New Brunswick general election?,No,,32,0.0242498537374859,-2,-0.131273063876666,0.131273063876666,4981.021632,0
524148,84852148407996649928365892303985087984401776255778639890018658936714862865874,Will Trump meet with Xi Jinping in 2025?,Yes,,252,0.0587251588293969,2,-0.1312349243356873,0.1312349243356873,2497004.225311,8177
253843,30972867969119827416094676859865918058435447693174128027045236483230964071336,Will someone else win the 2024 Democratic Presidential Nomination?,No,,205,-0.029026320392796,-7,0.131137396724036,0.131137396724036,28123133.59,0
512169,96472486104621502336254805467888442208952490439447799460647133523963287827598,Will Trump pardon Edward Snowden in his first 100 days?,No,,174,-0.1283017113414051,-4,-0.13095149126685,0.13095149126685,1889163.955423,3410
521934,112410717363856057195599433841409469468047651442802359581922339369376937362849,Will PRO win the most seats in the Chamber of Deputies following the 2025 Argentina election?,Yes,,290,-0.0290217064585942,-2,-0.1309217992530417,0.1309217992530417,1015196.099991,0
608375,85714381652623965648226329195089071654797656233449684944853338073622456411010,Will Fannie Mae’s market cap be between $350B and $400B at market close on IPO day?,No,,103,-0.0686762473343997,3,0.1308271379772373,0.1308271379772373,1484.68333,8
824265,45290032089000954453935381496032868027338822551343617813285137157695604050233,Will Mark Murphy win the 2026 New Mexico Governor Republican primary election?,No,,31,-0.0100168114271978,1,0.1307084261783742,0.1307084261783742,35.0,0
501488,71036020123910346605240931262814623588728284650124402982024973210069020828702,Will a Democrat win Delaware Governor Election?,No,,181,0.0026295658890982,-5,-0.1306066218337615,0.1306066218337615,43960.025814,0
546466,11196881979782450047373579404291418433435296790471568969932930141362742980856,Will Siaosi Sovaleni be the next Prime Minister of Tonga after the election?,No,,210,-0.0787477305350094,-3,-0.1305840707930916,0.1305840707930916,15568.860759,92
555132,50951149694772470135874522640285614442356311358606514989987320160593328267939,Congress authorizes military force against Iran in 2025?,No,,191,0.0280445268535744,-7,-0.1305538584737266,0.1305538584737266,48858.987929,260
838562,84423928816597846893070155370609588089057939205921760879504929764181042564112,Will Susie Wiles be the first to leave the Trump Cabinet before 2027?,No,,30,0.1305456449177131,0,0.1305456449177131,0.1305456449177131,551.14,26
513637,100781419120132918623965477076933752390445014839781199423399139971510944257204,Will Trump pardon Matt Gaetz in his first 100 days?,Yes,,159,-0.0050019665079386,-2,0.1304399083059727,0.1304399083059727,236253.59043,0
561237,50507496430692162923857760920722624157737138256097150616293040054748564876552,Will Andy Beshear win the 2028 US Presidential Election?,Yes,,170,0.0507622474420654,4,-0.1303712040991882,0.1303712040991882,1107932.157824,607
585983,92534996990950071404295529276884565838491605025173691546609408221092813068988,Will Christian Menefee win TX-18 Special Election?,Yes,,124,0.0552180622164034,-4,-0.1301688016778326,0.1301688016778326,16754.384351,403
559681,100561779829530520068956424581003844045516012444425572625523659025114550346085,Will LeBron James win the 2028 Democratic presidential nomination?,Yes,,170,-0.0066308605763179,-7,-0.1300907981990466,0.1300907981990466,18911615.983331,1999
561233,1420113190297259908358916251277696183671602680024474979931472444792502392139,Will Josh Shapiro win the 2028 US Presidential Election?,Yes,,170,0.1109902009468639,6,0.1300611737711737,0.1300611737711737,1039606.974972,502
253699,45953708040415323851345959272230471403549163136709199942561817848627731960909,Will Robert F. Kennedy Jr. win the 2024 Democratic Presidential Nomination?,Yes,,205,0.0635133153803543,-4,0.1300498100966031,0.1300498100966031,28528853.89,0
543263,93441103357603295022633635641472792277986283690173012730560086539562195463302,Will Chi Hyun Chung win the 2025 Bolivia presidential election?,No,,162,-0.0393033449179913,6,0.1299793223519743,0.1299793223519743,119579.506818,3045
519591,53179340250168578990045322199265088844680295125344637474163984208204638428998,Trump abolishes the Federal Income Tax in 2025?,No,,343,-0.0225521941458787,-5,-0.1297749309319617,0.1297749309319617,194489.397769,14
517318,24682525479474221428144937281315825971983904267399062415430320764754931667953,"Will Trump deport 1,750,000-2,000,000 people?",Yes,,364,-0.0654181264235285,6,-0.1296917196012904,0.1296917196012904,244161.314278,527
838544,85211946368218969631398082218641796513851409936986782511559359229830555599006,Will no one leave the Trump Cabinet before 2027?,No,,30,0.1296731470020293,0,0.1296731470020293,0.1296731470020293,658.197136,60
567563,41816235129804583132761611821034988200514081417230164418955968670861645554369,Will the next Prime Minister of Hungary be László Toroczkai?,No,,164,0.0187912687844087,-7,-0.1295920420692002,0.1295920420692002,906171.50897,435
255371,101157819876875707190286562514777911633493617441013470002426182592998512349201,Will a Republican win Montana Governor Election?,No,,182,-0.017321846185705,-7,-0.1295853959021215,0.1295853959021215,23888.292497,0
515448,67007958256719406686705168714991386752587491410004303078647422664047602331691,Will Trump announce Kevin Warsh as next Fed Chair?,No,,201,-0.1148902219864816,6,0.1295824025256431,0.1295824025256431,222916.49683,0
521933,12898704247855774271741217755528263097077570339009277190115903440691901254226,Will UP win the most seats in the Chamber of Deputies following the 2025 Argentina election?,Yes,,290,-0.0076711430695745,-2,-0.1295529500943958,0.1295529500943958,1257273.861156,0
563141,80171366784928014947174789280193682181610460774779009533284351690622313978507,Evidence Trump went to Epstein's Island made public in 2025?,No,,170,0.0707015388027156,2,-0.1295460420991753,0.1295460420991753,164657.700029,127
560317,87073899845581463485186346288398658568334162612963837182986759797304993556208,Putin out as President of Russia by end of 2026?,No,,182,0.0485459038497379,-6,0.1295388588315097,0.1295388588315097,789357.31365,696
514671,51045820659508728902606704621900879898298027866264851305733074314104050402144,Will Trump pardon Daniel Penny in his first 100 days?,Yes,,146,0.0393193177210695,-4,0.129513178792971,0.129513178792971,67404.422423,0
518889,44380686214454472779171256638293817778327849773706779670665516622038269778385,Will Donald Trump visit Russia in 2025?,No,,342,0.0351527546600368,4,0.1294944912656946,0.1294944912656946,845303.909409,185
516075,30604029785360760367094802071745426901319065849588544697314474649051580085452,"Will the number of federal employees decrease by 100,000-200,000 between December and June? ",Yes,,195,0.051126520740255,-1,0.1294476030194158,0.1294476030194158,371865.046316,0
538300,941135826135402943546033007189560030146929089736019124854084898608564166432,Will Trump announce Elon Musk as next Fed Chair in 2025?,Yes,,204,-0.0239947769817618,-4,0.1291190111056395,0.1291190111056395,181901.413043,3
518333,80367501477697056763850319639552612234025847177209821264193780070370722520500,Will the Greens win the most seats in the next Australian parliamentary election?,Yes,,109,0.0496630315905453,-1,-0.1289859527731192,0.1289859527731192,433625.257595,0
253682,84759855875787376013070966191829270380532139665613953557972586200540529795281,2024 presidential election: Democrats win by 0-4,Yes,,304,0.0317368922514912,-6,0.1289284434106625,0.1289284434106625,5777920.118906,0
564252,22872419408574890682063152340942603137187430157487072514449734653199161005461,Will Trump try to fire Powell in 2025?,Yes,,168,-0.0120844485278961,5,0.1287396748938576,0.1287396748938576,265631.931794,189
501167,75233528617112888857891829205619779710615358665284713177559433458087103385747,Capital gains tax increase before election day?,No,,193,0.0822763393178391,4,-0.1286596200331676,0.1286596200331676,59611.272139,0
569431,593987206111805798800422884241046902068075988081321399989957365154863560039,Will Pedro Tinoco de Faria win the 2026 Portugal presidential election?,No,,128,-0.0143051434905566,-6,-0.1286219043445739,0.1286219043445739,107110.386271,584
543309,59744425955698228727258912620449132196575490786386980318631906487451832109234,Will Tidjane Thiam win the 2025 Ivory Coast presidential election?,Yes,,171,0.0560994037855438,2,0.1285684103792709,0.1285684103792709,50070.384178,0
541622,57527508293969725929016010432598810481282998125631347013024726997019637985331,Will José Antonio Kast win the Chilean presidential election?,Yes,,222,0.0202087011810015,5,0.128524747853975,0.128524747853975,5082768.269876,5149
550011,84542070136228848304747383621720837478276600877226630986832730400458876591940,Will Trump jail Elon Musk?,Yes,,209,-0.0413453070270851,3,-0.1285166290463918,0.1285166290463918,515128.616303,133
255174,22954390469393761478435587094271162660864811978634802609696033004592606875337,Will a Republican win Texas in the 2024 US Presidential Election?,Yes,,231,-0.0400507460893244,1,0.1283423737528959,0.1283423737528959,3486918.151247,0
521938,77237077577952552607104876430481725318526549297900329124002774985695299747508,Will SER win the most seats in the Chamber of Deputies following the 2025 Argentina election?,Yes,,290,-0.0058317899646905,-2,-0.1282233882660423,0.1282233882660423,3854866.286442,0
517618,87834887981839450821003687794078994274277064017307101235392310170055689799966,Will Trump cut corporate taxes in 2025?,No,,358,0.0116204605999847,-1,-0.1281527867917361,0.1281527867917361,453986.164352,199
517003,43793346641808665189296225144980214892049851316586377377990635346128986922013,Will WeWork declare bankruptcy before July?,No,,180,-0.019556097967947,3,0.1280864859425476,0.1280864859425476,20384.911736,0
629571,70400850745105924579032258999370614016356127378629300586837478000148390833708,Will the Republicans win the Oklahoma governor race in 2026?,No,,83,0.0934982267788867,-6,-0.1280354599496051,0.1280354599496051,2216.457774,23
253926,46295355012862633280841323519184879706138175839204568272783303327732070711432,Will Kamala Harris be the Democratic VP nominee?,No,,204,-0.0590508786192432,-4,0.1280130551345482,0.1280130551345482,1397015.7,0
253426,90911043846420765172640852062503631875382259959175085722671149792859162568988,Hunter Biden arrested before April?,Yes,,109,-0.0819802944820164,2,0.1279746778098593,0.1279746778098593,224191.0,0
521918,16427833483150021126148898369905272534923433639726314563756187815616456189233,Will UCR hold the most seats in the Chamber of Deputies following the 2025 Argentina election?,Yes,,306,-0.0125172759519767,-2,-0.1278871256730511,0.1278871256730511,8543184.888228,293
253993,2975288315924173918209311730624909848097839286331534835768142720275538797319,Will Elise Stefanik win the 2024 Republican VP nomination?,Yes,,179,-0.1278473985494299,0,-0.1278473985494299,0.1278473985494299,3416288.29,0
629312,3641056676837946671256477781020225557556713248985258428151086443592289606284,Will the Republicans win the Connecticut governor race in 2026?,No,,83,-0.1065421644910399,-6,0.1278297377303953,0.1278297377303953,427.376342,0
608371,18445117005224991487368819800809328657314544768072354171561876427420788596944,Will Fannie Mae’s market cap be less than $200B at market close on IPO day?,Yes,,103,0.0770425135799684,1,-0.127740438643777,0.127740438643777,708.324328,10
543275,33915397743615893048798867329214876916149922574378040502959894963868256981423,Will María Galindo win the 2025 Bolivia presidential election?,No,,162,-0.0488939480776052,6,0.1277239742444522,0.1277239742444522,227704.784295,979
564404,74057292020604315784121773408515344569340112506834089080937031035304087069048,Will Scott Turner be the first to leave the Trump Cabinet in 2025?,No,,163,-0.0411126277782258,-4,-0.1276918845872912,0.1276918845872912,13453.49369,58
255128,76936429895948532016138632878465953096419507480194670983463067837193601074237,Will a candidate from another party win Louisiana Presidential Election?,No,,222,0.0081480886351606,-4,-0.1275952582362243,0.1275952582362243,69180.663919,0
550017,70173950369145739089986001219841479188771317259736299193600797201863236694989,Will the Christian Democratic Appeal win the second most seats in the 2025 Netherlands parliamentary election?,Yes,,150,0.0854619802139949,-4,-0.1275137137801245,0.1275137137801245,195810.803766,0
538303,11781033194130634456456366154266762216099256413338379541556692485159803243878,Will Trump announce Roger W. Ferguson Jr. as next Fed Chair in 2025?,Yes,,170,-0.1148916081117663,1,-0.1274465406214799,0.1274465406214799,617320.0475,5
500721,448515780145124752507744417451708051569138541559103507561458044135641209753,Will a Democrat win Connecticut US Senate Election?,No,,208,0.0453772944145789,4,-0.1274173080693204,0.1274173080693204,70674.340827,0
255156,97837053670508157467920977884272305885839350427424500503476004186605330624153,Will a candidate from another party win Pennsylvania Presidential Election?,No,,244,0.0053474467072667,2,0.1273912998105323,0.1273912998105323,7698840.763822,0
517939,29569745160628204241066117860288271411073633324095832797183468253457988186173,Gavin Newsom recalled before July?,Yes,,173,-0.042483814480864,-2,0.1273294825797616,0.1273294825797616,26428.009221,0
252018,6617959505578478238299282529489464272490135448960786920841080731860376645668,[Single Market] Will Tim Scott win the U.S. 2024 Republican vice presidential nomination?,No,,329,-0.0552135646754018,-3,-0.127254045651761,0.127254045651761,5578.79,0
561248,48067717079255656974334181122173546721823870434119599450595298250019538972254,Will Vivek Ramaswamy win the 2028 US Presidential Election?,Yes,,170,0.034021241826454,2,-0.1272335691851109,0.1272335691851109,10828752.921592,703
825472,66011359129406502961946061010056278632439662161309387695061464806353885083071,Will Nicholas Thompson advance from the 2026 California Governor primary election?,Yes,,31,-0.1271308118893375,0,-0.1271308118893375,0.1271308118893375,76.66,12
500696,7825211665119958655244229792681611862545135681032119581717186699404451069854,Will a Republican win Tennessee US Senate Election?,No,,208,-0.0215022139506523,6,0.1270635993137334,0.1270635993137334,40754.597404,0
608402,87664718841872401393093794331212169237030075889422196510757614495080279744366,Will Discord’s market cap be $30B or greater at market close on IPO day?,No,,103,-0.0856170960908902,-3,0.1270277887858553,0.1270277887858553,1984.56793,21
825558,104943574447430512963051303748859733381001673628727662571850963792898441793350,Will Michael Bennet win the 2026 Colorado Governor Democratic primary election?,No,,30,-0.1269427037828737,0,-0.1269427037828737,0.1269427037828737,1197.6,86
529277,109835705704543515421445341119505722385870499529597708335432561448731480977427,Will Peter Casey win the Irish Presidential Election?,No,,218,-0.0044524041581825,-7,0.1268940653905037,0.1268940653905037,9175537.640013,1091
512097,42782917608917526849982555751925373259594286579992452863819979739479395401094,Trump ends taxes on tips in first 100 days?,No,,174,-0.0521566802353557,-2,0.1268553869435973,0.1268553869435973,3043687.940691,3571
253678,107390049390358131192470382018885046753276046579323899532999151577054727204097,2024 presidential election: GOP wins by 35-64,Yes,,304,-0.0098475082167487,4,-0.1268277341768859,0.1268277341768859,6753406.418423,0
549871,107583028694093335134483616405818258629458097442815755702411536376855838364678,Will Nicolien van Vroonhoven-Kok become the next Prime Minister of the Netherlands?,Yes,,181,0.0065066857975077,4,-0.1268174009043069,0.1268174009043069,116915.226747,114
515461,38146280693847747644267823898002192271241757677055666771897783991018568168233,No Trump announcement of next Fed Chair by June 30?,Yes,,200,0.0146931113818731,-2,0.1268081135660272,0.1268081135660272,413977.26916,8154
